ambition,verb
amble,verb
ambulate,verb
ambuscade,verb
ambush,verb
ameliorate,verb
amend,verb
amerce,verb
americanise,verb
americanize,verb
ammoniate,verb
ammonify,verb
amnesty,verb
amortise,verb
amortize,verb
amount,verb
amplify,verb
amputate,verb
amuse,verb
anaesthetise,verb
anaesthetize,verb
anagram,verb
anagrammatise,verb
anagrammatize,verb
analogise,verb
analogize,verb
analyse,verb
analyze,verb
anastomose,verb
anathematise,verb
anathematize,verb
anathemise,verb
anathemize,verb
anatomise,verb
anatomize,verb
anchor,verb
ancylose,verb
anele,verb
anesthetise,verb
anesthetize,verb
anger,verb
angle,verb
angle-park,verb
anglicise,verb
anglicize,verb
anguish,verb
angulate,verb
animadvert,verb
animalise,verb
animalize,verb
animate,verb
animise,verb
animize,verb
ankylose,verb
anneal,verb
annex,verb
annihilate,verb
annotate,verb
announce,verb
annoy,verb
annul,verb
annunciate,verb
anodise,verb
anodize,verb
anoint,verb
answer,verb
answer for,verb
antagonise,verb
antagonize,verb
ante,verb
ante up,verb
antecede,verb
antedate,verb
anthologise,verb
anthologize,verb
anthropomorphise,verb
anthropomorphize,verb
antic,verb
anticipate,verb
antiquate,verb
antique,verb
antisepticize,verb
ape,verb
aphorise,verb
aphorize,verb
apologise,verb
apologize,verb
apostatise,verb
apostatize,verb
apostrophise,verb
apostrophize,verb
apotheose,verb
apotheosise,verb
apotheosize,verb
appal,verb
appall,verb
apparel,verb
appeal,verb
appear,verb
appease,verb
append,verb
apperceive,verb
appertain,verb
applaud,verb
applique,verb
apply,verb
appoint,verb
apportion,verb
appose,verb
appraise,verb
appreciate,verb
apprehend,verb
apprentice,verb
apprise,verb
apprize,verb
approach,verb
approbate,verb
appropriate,verb
approve,verb
approximate,verb
aquaplane,verb
aquatint,verb
arbitrage,verb
arbitrate,verb
arborise,verb
arborize,verb
arc,verb
arch,verb
arch over,verb
archaise,verb
archaize,verb
archive,verb
argue,verb
argufy,verb
arise,verb
arm,verb
armor,verb
armour,verb
aromatise,verb
aromatize,verb
arouse,verb
arraign,verb
arrange,verb
array,verb
arrest,verb
arrive,verb
arrive at,verb
arrogate,verb
arse about,verb
arse around,verb
arterialise,verb
arterialize,verb
article,verb
articulate,verb
ascend,verb
ascertain,verb
ascribe,verb
ash,verb
ask,verb
ask for,verb
ask for it,verb
ask for trouble,verb
ask in,verb
ask out,verb
ask over,verb
ask round,verb
asperse,verb
asphalt,verb
asphyxiate,verb
aspirate,verb
aspire,verb
assail,verb
assassinate,verb
assault,verb
assay,verb
assemble,verb
assent,verb
assert,verb
assert oneself,verb
assess,verb
asseverate,verb
assibilate,verb
assign,verb
assimilate,verb
assist,verb
associate,verb
assoil,verb
assonate,verb
assort,verb
assuage,verb
assume,verb
assure,verb
asterisk,verb
astonish,verb
astound,verb
astringe,verb
astrogate,verb
atom-bomb,verb
atomise,verb
atomize,verb
atone,verb
atrophy,verb
attach,verb
attach to,verb
attack,verb
attain,verb
attaint,verb
attemper,verb
attempt,verb
attend,verb
attend to,verb
attenuate,verb
attest,verb
attire,verb
attitudinise,verb
attitudinize,verb
attorn,verb
attract,verb
attribute,verb
attune,verb
auction,verb
auction off,verb
auctioneer,verb
audit,verb
audition,verb
augment,verb
augur,verb
aurify,verb
auscultate,verb
auspicate,verb
authenticate,verb
author,verb
authorise,verb
authorize,verb
autoclave,verb
autograph,verb
automate,verb
automatise,verb
automatize,verb
automobile,verb
autopsy,verb
autotomise,verb
autotomize,verb
avail,verb
avalanche,verb
avenge,verb
aver,verb
average,verb
average out,verb
avert,verb
avianise,verb
avianize,verb
aviate,verb
avoid,verb
avouch,verb
avow,verb
avulse,verb
await,verb
awake,verb
awaken,verb
award,verb
awe,verb
ax,verb
axe,verb
azure,verb
baa,verb
babbitt,verb
babble,verb
babble out,verb
baby,verb
baby-sit,verb
bach,verb
bachelor,verb
back,verb
back away,verb
back down,verb
back off,verb
back out,verb
back up,verb
backbite,verb
backcross,verb
backdate,verb
backfire,verb
background,verb
backhand,verb
backlash,verb
backlog,verb
backpack,verb
backpedal,verb
backscatter,verb
backslap,verb
backslide,verb
backspace,verb
backstitch,verb
backstop,verb
backstroke,verb
backtrack,verb
bacterise,verb
bacterize,verb
badge,verb
badger,verb
badmouth,verb
baffle,verb
bag,verb
bail,verb
bail out,verb
bait,verb
bake,verb
balance,verb
bald,verb
bale,verb
bale out,verb
balk,verb
balkanise,verb
balkanize,verb
ball,verb
ball over,verb
ball up,verb
ballast,verb
balloon,verb
ballot,verb
ballyhoo,verb
ballyrag,verb
bamboozle,verb
ban,verb
band,verb
band oneself,verb
band together,verb
bandage,verb
bandy,verb
bandy about,verb
bang,verb
bang out,verb
bang up,verb
banish,verb
bank,verb
bankroll,verb
bankrupt,verb
banquet,verb
banter,verb
baptise,verb
baptize,verb
bar,verb
bar hop,verb
bar mitzvah,verb
barb,verb
barbarise,verb
barbarize,verb
barbecue,verb
barbeque,verb
barber,verb
bard,verb
barde,verb
bare,verb
barf,verb
bargain,verb
bargain down,verb
barge,verb
barge in,verb
bark,verb
barnstorm,verb
baronetise,verb
baronetize,verb
barrack,verb
barrage,verb
barrage jam,verb
barrel,verb
barricade,verb
barricado,verb
barter,verb
barter away,verb
base,verb
bash,verb
basify,verb
bask,verb
basset,verb
bastardise,verb
bastardize,verb
baste,verb
bastinado,verb
bat,verb
bat mitzvah,verb
batch,verb
bate,verb
batfowl,verb
bath,verb
bathe,verb
batik,verb
batten,verb
batten down,verb
batter,verb
battle,verb
baulk,verb
bawl,verb
bawl out,verb
bay,verb
bayonet,verb
be,verb
be active,verb
be adrift,verb
be after,verb
be amiss,verb
be at pains,verb
be born,verb
be due,verb
be full,verb
be given,verb
be intimate,verb
be on,verb
be on cloud nine,verb
be on the ball,verb
be quiet,verb
be sick,verb
be well,verb
be with it,verb
beach,verb
beacon,verb
bead,verb
beak,verb
beam,verb
bean,verb
bear,verb
bear away,verb
bear down,verb
bear down on,verb
bear down upon,verb
bear in mind,verb
bear off,verb
bear on,verb
bear out,verb
bear up,verb
bear upon,verb
bear witness,verb
beard,verb
beat,verb
beat a retreat,verb
beat about,verb
beat around the bush,verb
beat back,verb
beat down,verb
beat in,verb
beat out,verb
beat up,verb
beatify,verb
beautify,verb
beaver,verb
beaver away,verb
bebop,verb
becalm,verb
bechance,verb
becharm,verb
beckon,verb
becloud,verb
become,verb
become flat,verb
bed,verb
bed-hop,verb
bed down,verb
bedamn,verb
bedaub,verb
bedaze,verb
bedazzle,verb
bedeck,verb
bedevil,verb
bedew,verb
bedhop,verb
bedight,verb
bedim,verb
bedizen,verb
bedraggle,verb
beef,verb
beef up,verb
beep,verb
beeswax,verb
beetle,verb
beetle off,verb
befall,verb
befit,verb
befog,verb
befool,verb
befoul,verb
befriend,verb
befuddle,verb
beg,verb
beg off,verb
beget,verb
beggar,verb
begild,verb
begin,verb
begrime,verb
begrudge,verb
beguile,verb
behave,verb
behead,verb
behold,verb
behoove,verb
behove,verb
bejewel,verb
belabor,verb
belabour,verb
belay,verb
belch,verb
beleaguer,verb
belie,verb
believe,verb
believe in,verb
belittle,verb
bell,verb
bell the cat,verb
bellow,verb
belly,verb
belly-flop,verb
belly-land,verb
belly dance,verb
belly out,verb
bellyache,verb
bellylaugh,verb
belong,verb
belong to,verb
belt,verb
belt along,verb
belt down,verb
belt out,verb
belt up,verb
bemire,verb
bemoan,verb
bemock,verb
bemuse,verb
bench,verb
bend,verb
bend over backwards,verb
benday,verb
benefact,verb
benefice,verb
beneficiate,verb
benefit,verb
benficiate,verb
benight,verb
benumb,verb
beplaster,verb
bequeath,verb
berate,verb
bereave,verb
berry,verb
berth,verb
beseech,verb
beseem,verb
beset,verb
beshrew,verb
besiege,verb
besmear,verb
besmirch,verb
besot,verb
bespangle,verb
bespatter,verb
bespeak,verb
bespeckle,verb
bespot,verb
besprinkle,verb
best,verb
bestialise,verb
bestialize,verb
bestir,verb
bestir oneself,verb
bestow,verb
bestrew,verb
bestride,verb
bet,verb
bet on,verb
betake oneself,verb
bethink,verb
betide,verb
betoken,verb
betray,verb
betroth,verb
better,verb
bevel,verb
bewail,verb
beware,verb
bewhisker,verb
bewilder,verb
bewitch,verb
bewray,verb
bias,verb
bib,verb
bicker,verb
bicycle,verb
bid,verb
bide,verb
biff,verb
bifurcate,verb
bight,verb
bike,verb
bilge,verb
bilk,verb
bill,verb
billet,verb
billow,verb
bin,verb
bind,verb
bind off,verb
bind over,verb
binge,verb
bioassay,verb
biodegrade,verb
birch,verb
bird,verb
bird-nest,verb
birdie,verb
birdlime,verb
birdnest,verb
birdwatch,verb
birl,verb
birle,verb
birr,verb
birth,verb
bisect,verb
bitch,verb
bite,verb
bite off,verb
bite out,verb
bitt,verb
bitter,verb
bituminise,verb
bituminize,verb
bivouac,verb
blab,verb
blab out,verb
blabber,verb
black,verb
black market,verb
black marketeer,verb
black out,verb
blackball,verb
blackberry,verb
blacken,verb
blacken out,verb
blackguard,verb
blackjack,verb
blacklead,verb
blackleg,verb
blacklist,verb
blackmail,verb
blacktop,verb
blackwash,verb
blame,verb
blanch,verb
blandish,verb
blank,verb
blank out,verb
blanket,verb
blanket jam,verb
blare,verb
blare out,verb
blarney,verb
blaspheme,verb
blast,verb
blast off,verb
blat,verb
blat out,verb
blate,verb
blather,verb
blaze,verb
blaze away,verb
blaze out,verb
blaze up,verb
blazon,verb
blazon out,verb
bleach,verb
bleach out,verb
blear,verb
bleat,verb
bleed,verb
bleep,verb
blemish,verb
blench,verb
blend,verb
blend in,verb
bless,verb
blether,verb
blight,verb
blind,verb
blindfold,verb
blindside,verb
blink,verb
blink away,verb
blinker,verb
blister,verb
blither,verb
blitz,verb
blitzkrieg,verb
bloat,verb
blob,verb
block,verb
block off,verb
block out,verb
block up,verb
blockade,verb
blog,verb
blood,verb
bloody,verb
bloom,verb
blossom,verb
blossom forth,verb
blossom out,verb
blot,verb
blot out,verb
blotch,verb
bloviate,verb
blow,verb
blow-dry,verb
blow a fuse,verb
blow off,verb
blow one's stack,verb
blow out,verb
blow out of the water,verb
blow over,verb
blow up,verb
blub,verb
blubber,verb
blubber out,verb
bludgeon,verb
blue,verb
blue-pencil,verb
blueprint,verb
bluff,verb
bluff out,verb
blunder,verb
blunder out,verb
blunt,verb
blur,verb
blurt,verb
blurt out,verb
blush,verb
bluster,verb
board,verb
board up,verb
boast,verb
boat,verb
boat-race,verb
bob,verb
bob about,verb
bob around,verb
bob under,verb
bob up,verb
bobble,verb
bobsled,verb
bode,verb
bodge,verb
body,verb
body-surf,verb
body forth,verb
body guard,verb
bodypaint,verb
bog,verb
bog down,verb
bogey,verb
boggle,verb
boil,verb
boil down,verb
boil over,verb
boldface,verb
bollix,verb
bollix up,verb
bollocks,verb
bollocks up,verb
bolshevise,verb
bolshevize,verb
bolster,verb
bolster up,verb
bolt,verb
bolt down,verb
bolt out,verb
bomb,verb
bomb out,verb
bomb up,verb
bombard,verb
bombilate,verb
bombinate,verb
bombproof,verb
bond,verb
bonderise,verb
bonderize,verb
bone,verb
bone up,verb
bong,verb
bonk,verb
bonnet,verb
boo,verb
boob,verb
boogie,verb
book,verb
book up,verb
boom,verb
boom out,verb
boomerang,verb
boondoggle,verb
boost,verb
boost up,verb
boot,verb
boot out,verb
bootleg,verb
bootlick,verb
bootstrap,verb
booze,verb
bop,verb
border,verb
border on,verb
bore,verb
borrow,verb
bosom,verb
boss,verb
boss around,verb
botanise,verb
botanize,verb
botch,verb
botch up,verb
bother,verb
bottle,verb
bottle up,verb
bottlefeed,verb
bottleneck,verb
bottom,verb
bottom out,verb
bounce,verb
bounce back,verb
bounce out,verb
bound,verb
bound off,verb
bourgeon,verb
bouse,verb
bow,verb
bow down,verb
bow out,verb
bowdlerise,verb
bowdlerize,verb
bower,verb
bowl,verb
bowl over,verb
bowse,verb
box,verb
box in,verb
box up,verb
boycott,verb
brabble,verb
brace,verb
brace oneself for,verb
brace up,verb
brachiate,verb
bracket,verb
bracket out,verb
brad,verb
brag,verb
braid,verb
brail,verb
braille,verb
brain,verb
brainstorm,verb
brainwash,verb
braise,verb
brake,verb
branch,verb
branch out,verb
brand,verb
brandish,verb
brandmark,verb
brattice,verb
brattle,verb
brave,verb
brave out,verb
bravo,verb
brawl,verb
bray,verb
braze,verb
brazen,verb
breach,verb
bread,verb
break,verb
break-dance,verb
break apart,verb
break away,verb
break bread,verb
break camp,verb
break dance,verb
break down,verb
break even,verb
break in,verb
break into,verb
break loose,verb
break off,verb
break one's back,verb
break open,verb
break out,verb
break short,verb
break someone's heart,verb
break through,verb
break up,verb
break water,verb
break wind,verb
break with,verb
breakfast,verb
bream,verb
breast,verb
breastfeed,verb
breaststroke,verb
breathalyse,verb
breathalyze,verb
breathe,verb
breathe in,verb
breathe out,verb
brecciate,verb
breed,verb
breeze,verb
breeze through,verb
brevet,verb
brew,verb
bribe,verb
brick in,verb
brick over,verb
brick up,verb
bridge,verb
bridge over,verb
bridle,verb
bridle at,verb
bridle up,verb
brief,verb
brigade,verb
brighten,verb
brim,verb
brim over,verb
brine,verb
bring,verb
bring about,verb
bring around,verb
bring back,verb
bring down,verb
bring forth,verb
bring forward,verb
bring home,verb
bring home the bacon,verb
bring in,verb
bring off,verb
bring on,verb
bring oneself,verb
bring out,verb
bring outside,verb
bring round,verb
bring through,verb
bring to,verb
bring to bear,verb
bring together,verb
bring up,verb
brisk,verb
brisk up,verb
brisken,verb
bristle,verb
bristle at,verb
bristle up,verb
broach,verb
broadcast,verb
broaden,verb
broadside,verb
brocade,verb
broider,verb
broil,verb
broker,verb
bromate,verb
brominate,verb
bronze,verb
brooch,verb
brood,verb
brook,verb
broom,verb
browbeat,verb
brown,verb
brown-nose,verb
browse,verb
bruise,verb
bruit,verb
brunch,verb
brush,verb
brush aside,verb
brush down,verb
brush off,verb
brush on,verb
brush up,verb
brutalise,verb
brutalize,verb
bubble,verb
bubble over,verb
bubble up,verb
buccaneer,verb
buck,verb
buck up,verb
bucket,verb
bucket along,verb
buckle,verb
buckle down,verb
buckle under,verb
buckram,verb
bud,verb
budge,verb
budget,verb
budget for,verb
buff,verb
buffalo,verb
buffer,verb
buffet,verb
bug,verb
bug out,verb
bugger,verb
bugger off,verb
bugle,verb
build,verb
build in,verb
build on,verb
build up,verb
build upon,verb
bulge,verb
bulge out,verb
bulk,verb
bulk large,verb
bull,verb
bull through,verb
bulldog,verb
bulldoze,verb
bullet vote,verb
bulletin,verb
bulletproof,verb
bullshit,verb
bully,verb
bully off,verb
bullyrag,verb
bulwark,verb
bum,verb
bum about,verb
bum around,verb
bumble,verb
bump,verb
bump around,verb
bump into,verb
bump off,verb
bump up,verb
bunch,verb
bunch together,verb
bunch up,verb
bunco,verb
bundle,verb
bundle off,verb
bundle up,verb
bung,verb
bungle,verb
bunk,verb
bunk down,verb
bunk off,verb
bunker,verb
bunt,verb
buoy,verb
buoy up,verb
bur,verb
burble,verb
burden,verb
burgeon,verb
burgeon forth,verb
burglarise,verb
burglarize,verb
burgle,verb
burke,verb
burl,verb
burlesque,verb
burn,verb
burn down,verb
burn off,verb
burn out,verb
burn up,verb
burnish,verb
burp,verb
burr,verb
burrow,verb
burst,verb
burst forth,verb
burst in on,verb
burst out,verb
burst upon,verb
burthen,verb
bury,verb
bus,verb
bush,verb
bush out,verb
bushel,verb
bushwhack,verb
busk,verb
buss,verb
bust,verb
bust up,verb
bustle,verb
bustle about,verb
busy,verb
butcher,verb
butt,verb
butt-weld,verb
butt against,verb
butt in,verb
butt on,verb
butter,verb
butter up,verb
butterfly,verb
button,verb
button up,verb
buttonhole,verb
buttress,verb
buttweld,verb
butylate,verb
buy,verb
buy at,verb
buy back,verb
buy food,verb
buy in,verb
buy into,verb
buy it,verb
buy off,verb
buy out,verb
buy the farm,verb
buy time,verb
buy up,verb
buzz,verb
buzz off,verb
by-bid,verb
bypass,verb
ca-ca,verb
cab,verb
cabal,verb
cabbage,verb
cabin,verb
cable,verb
cache,verb
cachinnate,verb
cackel,verb
cackle,verb
caddie,verb
caddy,verb
cadge,verb
cage,verb
cage in,verb
cajole,verb
cake,verb
cakewalk,verb
calcify,verb
calcimine,verb
calcine,verb
calculate,verb
calendar,verb
calender,verb
calibrate,verb
caliper,verb
calk,verb
call,verb
call at,verb
call attention,verb
call back,verb
call down,verb
call for,verb
call forth,verb
call in,verb
call into question,verb
call it a day,verb
call it quits,verb
call off,verb
call on,verb
call on the carpet,verb
call one's bluff,verb
call out,verb
call the shots,verb
call the tune,verb
call to order,verb
call up,verb
calligraph,verb
calliper,verb
callous,verb
callus,verb
calm,verb
calm down,verb
calumniate,verb
calve,verb
camber,verb
camouflage,verb
camp,verb
camp down,verb
camp out,verb
campaign,verb
camphorate,verb
can,verb
canal,verb
canalise,verb
canalize,verb
cancel,verb
cancel out,verb
candle,verb
candy,verb
cane,verb
canker,verb
cannibalise,verb
cannibalize,verb
cannon,verb
cannonade,verb
cannonball along,verb
cannulate,verb
cannulise,verb
cannulize,verb
canoe,verb
canonise,verb
canonize,verb
canoodle,verb
canopy,verb
cant,verb
cant over,verb
canter,verb
cantilever,verb
cantillate,verb
canton,verb
canulate,verb
canvas,verb
canvass,verb
cap,verb
cap off,verb
capacitate,verb
caparison,verb
caper,verb
capitalise,verb
capitalize,verb
capitulate,verb
caponise,verb
caponize,verb
capriole,verb
capsize,verb
capsulate,verb
capsule,verb
capsulise,verb
capsulize,verb
captain,verb
caption,verb
captivate,verb
capture,verb
caracole,verb
caramelise,verb
caramelize,verb
caravan,verb
carbonate,verb
carbonise,verb
carbonize,verb
carboxylate,verb
carburet,verb
carburise,verb
carburize,verb
card,verb
care,verb
care a hang,verb
care for,verb
careen,verb
career,verb
caress,verb
caricature,verb
carjack,verb
cark,verb
carmine,verb
carnalise,verb
carnalize,verb
carnify,verb
carol,verb
carom,verb
carouse,verb
carp,verb
carpenter,verb
carpet,verb
carpet bomb,verb
carry,verb
carry-the can,verb
carry away,verb
carry back,verb
carry forward,verb
carry off,verb
carry on,verb
carry out,verb
carry over,verb
carry through,verb
carry to term,verb
carry weight,verb
cart,verb
cart away,verb
cart off,verb
cartoon,verb
cartwheel,verb
carve,verb
carve out,verb
carve up,verb
cascade,verb
cascade down,verb
case,verb
caseate,verb
cash,verb
cash in,verb
cash in on,verb
cash in one's chips,verb
cash out,verb
cashier,verb
casket,verb
cast,verb
cast about,verb
cast anchor,verb
cast around,verb
cast aside,verb
cast away,verb
cast down,verb
cast off,verb
cast on,verb
cast out,verb
castigate,verb
castle,verb
castrate,verb
cat,verb
catabolise,verb
catabolize,verb
catalog,verb
catalogue,verb
catalyse,verb
catalyze,verb
catapult,verb
catcall,verb
catch,verb
catch a glimpse,verb
catch a wink,verb
catch cold,verb
catch fire,verb
catch it,verb
catch on,verb
catch one's breath,verb
catch out,verb
catch sight,verb
catch some z's,verb
catch up,verb
catch up with,verb
catechise,verb
catechize,verb
categorise,verb
categorize,verb
catenate,verb
catenulate,verb
cater,verb
caterwaul,verb
cathect,verb
catheterise,verb
catheterize,verb
catholicise,verb
catholicize,verb
catnap,verb
caucus,verb
caulk,verb
cause,verb
cause to be perceived,verb
cause to sleep,verb
causeway,verb
cauterise,verb
cauterize,verb
caution,verb
cave,verb
cave in,verb
cavern,verb
cavern out,verb
cavil,verb
cavort,verb
caw,verb
cease,verb
cede,verb
celebrate,verb
cell phone,verb
cement,verb
cense,verb
censor,verb
censure,verb
census,verb
center,verb
center on,verb
center punch,verb
centralise,verb
centralize,verb
centre,verb
centrifugate,verb
centrifuge,verb
cere,verb
cerebrate,verb
certificate,verb
certify,verb
cha-cha,verb
chafe,verb
chaff,verb
chaffer,verb
chagrin,verb
chain,verb
chain-smoke,verb
chain up,verb
chair,verb
chairman,verb
chalk,verb
chalk out,verb
chalk up,verb
challenge,verb
chamber,verb
chamfer,verb
champ,verb
champion,verb
chance,verb
chance on,verb
chance upon,verb
chandelle,verb
change,verb
change by reversal,verb
change course,verb
change form,verb
change hands,verb
change integrity,verb
change intensity,verb
change magnitude,verb
change over,verb
change owners,verb
change posture,verb
change shape,verb
change state,verb
change surface,verb
change taste,verb
channel,verb
channel-surf,verb
channelise,verb
channelize,verb
chant,verb
chap,verb
chaperon,verb
chaperone,verb
char,verb
character,verb
characterise,verb
characterize,verb
charcoal,verb
charge,verb
charge up,verb
chariot,verb
charleston,verb
charm,verb
chart,verb
charter,verb
chase,verb
chase after,verb
chase away,verb
chasse,verb
chasten,verb
chastise,verb
chat,verb
chat up,verb
chatter,verb
chauffeur,verb
chaw,verb
cheapen,verb
cheat,verb
cheat on,verb
check,verb
check in,verb
check into,verb
check off,verb
check out,verb
check over,verb
check up on,verb
checker,verb
checkmate,verb
checkrow,verb
cheek,verb
cheep,verb
cheer,verb
cheer up,verb
cheerlead,verb
cheese,verb
chelate,verb
chemisorb,verb
cheque,verb
chequer,verb
cherish,verb
chevvy,verb
chevy,verb
chew,verb
chew out,verb
chew over,verb
chew the fat,verb
chew up,verb
chicane,verb
chicken-fight,verb
chicken out,verb
chickenfight,verb
chide,verb
child-proof,verb
childproof,verb
chill,verb
chill out,verb
chime,verb
chime in,verb
chin,verb
chin up,verb
chine,verb
chink,verb
chip,verb
chip at,verb
chip away,verb
chip away at,verb
chip in,verb
chip off,verb
chirk,verb
chirk up,verb
chiromance,verb
chirp,verb
chirr,verb
chirrup,verb
chisel,verb
chisel in,verb
chit-chat,verb
chitchat,verb
chitter,verb
chivvy,verb
chivy,verb
chlorinate,verb
chloroform,verb
chock,verb
chock up,verb
choir,verb
choke,verb
choke back,verb
choke down,verb
choke off,verb
choke up,verb
chomp,verb
chondrify,verb
choose,verb
choose up,verb
chop,verb
chop down,verb
chop off,verb
chop up,verb
chord,verb
choreograph,verb
chortle,verb
chorus,verb
chouse,verb
christen,verb
christianise,verb
christianize,verb
chrome,verb
chromium-plate,verb
chronicle,verb
chronologise,verb
chronologize,verb
chuck,verb
chuck out,verb
chuck up the sponge,verb
chuckle,verb
chuff,verb
chug,verb
chum up,verb
chunk,verb
church,verb
churn,verb
churn out,verb
churn up,verb
churr,verb
chute,verb
cicatrise,verb
cicatrize,verb
cinch,verb
cinematise,verb
cinematize,verb
cipher,verb
circle,verb
circle around,verb
circle round,verb
circuit,verb
circularise,verb
circularize,verb
circulate,verb
circumambulate,verb
circumcise,verb
circumfuse,verb
circumnavigate,verb
circumscribe,verb
circumstantiate,verb
circumvallate,verb
circumvent,verb
circumvolute,verb
circumvolve,verb
cite,verb
citify,verb
citrate,verb
civilise,verb
civilize,verb
clabber,verb
clack,verb
claim,verb
clam,verb
clam up,verb
clamber,verb
clamor,verb
clamour,verb
clamp,verb
clamp down,verb
clang,verb
clangor,verb
clangour,verb
clank,verb
clap,verb
clap on,verb
clap together,verb
clap up,verb
clapboard,verb
clapperclaw,verb
claret,verb
clarify,verb
clarion,verb
clash,verb
clasp,verb
class,verb
classicise,verb
classicize,verb
classify,verb
clatter,verb
claver,verb
claw,verb
claxon,verb
clean,verb
clean house,verb
clean out,verb
clean up,verb
cleanse,verb
clear,verb
clear-cut,verb
clear away,verb
clear off,verb
clear out,verb
clear the air,verb
clear the throat,verb
clear up,verb
cleat,verb
cleave,verb
clench,verb
clerk,verb
clew,verb
click,verb
click off,verb
click open,verb
climax,verb
climb,verb
climb down,verb
climb on,verb
climb up,verb
clinch,verb
cling,verb
cling to,verb
clink,verb
clinker,verb
clip,verb
clitter,verb
cloak,verb
clobber,verb
clock,verb
clock in,verb
clock off,verb
clock on,verb
clock out,verb
clock up,verb
clog,verb
clog up,verb
cloister,verb
clomp,verb
clone,verb
clop,verb
close,verb
close down,verb
close in,verb
close off,verb
close out,verb
close up,verb
closet,verb
closure,verb
clot,verb
clothe,verb
cloture,verb
cloud,verb
cloud over,verb
cloud up,verb
clout,verb
clown,verb
clown around,verb
cloy,verb
club,verb
cluck,verb
clue,verb
clue in,verb
clump,verb
clunk,verb
cluster,verb
clutch,verb
clutter,verb
clutter up,verb
co-author,verb
co-educate,verb
co-occur,verb
co-occur with,verb
co-opt,verb
co-sign,verb
co-star,verb
co-vary,verb
coach,verb
coact,verb
coagulate,verb
coal,verb
coalesce,verb
coapt,verb
coarsen,verb
coast,verb
coat,verb
coax,verb
cobble,verb
cobble together,verb
cobble up,verb
cobblestone,verb
cocainise,verb
cocainize,verb
